City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests
"בני עי""ש",1066,2020-04-25,<15,<15,0,439,426
"בני עי""ש",1066,2020-04-26,<15,<15,0,445,432
"בני עי""ש",1066,2020-04-27,<15,<15,0,457,444
"בני עי""ש",1066,2020-04-28,<15,<15,0,462,449
"בני עי""ש",1066,2020-04-29,<15,<15,0,465,452
"בני עי""ש",1066,2020-04-30,<15,<15,0,468,455
"בני עי""ש",1066,2020-05-01,<15,<15,0,471,458
"בני עי""ש",1066,2020-05-02,<15,<15,0,472,459
"בני עי""ש",1066,2020-05-03,<15,<15,0,477,464
"בני עי""ש",1066,2020-05-04,<15,<15,0,502,489
"בני עי""ש",1066,2020-05-05,<15,<15,0,511,498
"בני עי""ש",1066,2020-05-06,<15,<15,0,516,503
"בני עי""ש",1066,2020-05-07,<15,<15,0,525,512
"בני עי""ש",1066,2020-05-08,<15,<15,0,528,515
"בני עי""ש",1066,2020-05-09,<15,<15,0,532,519
"בני עי""ש",1066,2020-05-10,<15,<15,0,535,522
"בני עי""ש",1066,2020-05-11,<15,<15,0,539,526
"בני עי""ש",1066,2020-05-12,<15,<15,0,543,530
"בני עי""ש",1066,2020-05-13,<15,<15,0,544,531
"בני עי""ש",1066,2020-05-14,<15,<15,0,548,535
"בני עי""ש",1066,2020-05-15,<15,<15,0,551,538
"בני עי""ש",1066,2020-05-16,<15,<15,0,552,539
"בני עי""ש",1066,2020-05-17,<15,<15,0,554,541
"בני עי""ש",1066,2020-05-18,<15,<15,0,559,546
"בני עי""ש",1066,2020-05-19,<15,<15,0,561,548
"בני עי""ש",1066,2020-05-20,<15,<15,0,566,553
"בני עי""ש",1066,2020-05-21,<15,<15,0,568,555
"בני עי""ש",1066,2020-05-22,<15,<15,0,569,556
"בני עי""ש",1066,2020-05-23,<15,<15,0,569,556
"בני עי""ש",1066,2020-05-24,<15,<15,0,572,559
"בני עי""ש",1066,2020-05-25,<15,<15,0,580,567
"בני עי""ש",1066,2020-05-26,<15,<15,0,584,571
"בני עי""ש",1066,2020-05-27,<15,<15,0,591,578
"בני עי""ש",1066,2020-05-28,<15,<15,0,593,580
"בני עי""ש",1066,2020-05-29,<15,<15,0,593,580
"בני עי""ש",1066,2020-05-30,<15,<15,0,594,581
"בני עי""ש",1066,2020-05-31,<15,<15,0,595,582
"בני עי""ש",1066,2020-06-01,<15,<15,0,616,603
"בני עי""ש",1066,2020-06-02,<15,<15,0,619,606
"בני עי""ש",1066,2020-06-03,<15,<15,0,626,613
"בני עי""ש",1066,2020-06-04,<15,<15,0,630,617
"בני עי""ש",1066,2020-06-05,<15,<15,0,634,621
"בני עי""ש",1066,2020-06-06,<15,<15,0,640,627
"בני עי""ש",1066,2020-06-07,<15,<15,0,648,635
"בני עי""ש",1066,2020-06-08,<15,<15,0,655,642
"בני עי""ש",1066,2020-06-09,<15,<15,0,669,656
"בני עי""ש",1066,2020-06-10,<15,<15,0,889,875
"בני עי""ש",1066,2020-06-11,<15,<15,0,901,887
"בני עי""ש",1066,2020-06-12,<15,<15,0,904,890
"בני עי""ש",1066,2020-06-13,<15,<15,0,905,891
"בני עי""ש",1066,2020-06-14,<15,<15,0,907,893
"בני עי""ש",1066,2020-06-15,<15,<15,0,909,895
"בני עי""ש",1066,2020-06-16,<15,<15,0,918,904
"בני עי""ש",1066,2020-06-17,<15,<15,0,924,910
"בני עי""ש",1066,2020-06-18,<15,<15,0,934,920
"בני עי""ש",1066,2020-06-19,<15,<15,0,940,926
"בני עי""ש",1066,2020-06-20,<15,<15,0,943,929
"בני עי""ש",1066,2020-06-21,<15,<15,0,946,932
"בני עי""ש",1066,2020-06-22,<15,<15,0,954,940
"בני עי""ש",1066,2020-06-23,<15,<15,0,970,956
"בני עי""ש",1066,2020-06-24,<15,<15,0,976,962
"בני עי""ש",1066,2020-06-25,<15,<15,0,993,979
"בני עי""ש",1066,2020-06-26,<15,<15,0,1003,989
"בני עי""ש",1066,2020-06-27,<15,<15,0,1007,993
"בני עי""ש",1066,2020-06-28,<15,<15,0,1015,1001
"בני עי""ש",1066,2020-06-29,<15,<15,0,1039,1025
"בני עי""ש",1066,2020-06-30,<15,<15,0,1065,1051
"בני עי""ש",1066,2020-07-01,<15,<15,0,1088,1074
"בני עי""ש",1066,2020-07-02,<15,<15,0,1112,1098
"בני עי""ש",1066,2020-07-03,<15,<15,0,1118,1104
"בני עי""ש",1066,2020-07-04,<15,<15,0,1123,1109
"בני עי""ש",1066,2020-07-05,<15,<15,0,1137,1123
"בני עי""ש",1066,2020-07-06,<15,<15,0,1156,1141
"בני עי""ש",1066,2020-07-07,<15,<15,0,1217,1202
"בני עי""ש",1066,2020-07-08,<15,<15,0,1240,1225
"בני עי""ש",1066,2020-07-09,<15,<15,0,1259,1244
"בני עי""ש",1066,2020-07-10,<15,<15,0,1273,1258
"בני עי""ש",1066,2020-07-11,<15,<15,0,1279,1264
"בני עי""ש",1066,2020-07-12,<15,<15,0,1299,1283
"בני עי""ש",1066,2020-07-13,<15,<15,0,1336,1320
"בני עי""ש",1066,2020-07-14,15,<15,0,1363,1346
"בני עי""ש",1066,2020-07-15,16,<15,0,1395,1378
"בני עי""ש",1066,2020-07-16,18,<15,0,1410,1391
"בני עי""ש",1066,2020-07-17,19,<15,0,1418,1399
"בני עי""ש",1066,2020-07-18,20,<15,0,1424,1404
"בני עי""ש",1066,2020-07-19,20,<15,0,1445,1425
"בני עי""ש",1066,2020-07-20,20,<15,0,1467,1446
"בני עי""ש",1066,2020-07-21,22,<15,0,1489,1466
"בני עי""ש",1066,2020-07-22,22,<15,0,1511,1487
"בני עי""ש",1066,2020-07-23,27,<15,0,1532,1508
"בני עי""ש",1066,2020-07-24,27,<15,0,1545,1520
"בני עי""ש",1066,2020-07-25,27,<15,0,1549,1524
"בני עי""ש",1066,2020-07-26,27,<15,0,1556,1530
"בני עי""ש",1066,2020-07-27,28,<15,0,1591,1564
"בני עי""ש",1066,2020-07-28,28,15,0,1602,1573
"בני עי""ש",1066,2020-07-29,29,15,0,1612,1583
"בני עי""ש",1066,2020-07-30,30,17,0,1639,1608
"בני עי""ש",1066,2020-07-31,30,17,0,1648,1617
"בני עי""ש",1066,2020-08-01,30,17,0,1651,1620
"בני עי""ש",1066,2020-08-02,30,18,0,1662,1628
"בני עי""ש",1066,2020-08-03,30,19,0,1709,1673
"בני עי""ש",1066,2020-08-04,30,19,0,1725,1688
"בני עי""ש",1066,2020-08-05,30,21,0,1728,1691
"בני עי""ש",1066,2020-08-06,30,22,0,1745,1707
"בני עי""ש",1066,2020-08-07,30,23,0,1757,1718
"בני עי""ש",1066,2020-08-08,30,23,0,1761,1721
"בני עי""ש",1066,2020-08-09,31,23,0,1765,1724
"בני עי""ש",1066,2020-08-10,31,24,0,1799,1757
"בני עי""ש",1066,2020-08-11,34,24,0,1815,1773
"בני עי""ש",1066,2020-08-12,34,25,0,1823,1781
"בני עי""ש",1066,2020-08-13,34,25,0,1850,1807
"בני עי""ש",1066,2020-08-14,34,25,0,1853,1810
"בני עי""ש",1066,2020-08-15,34,25,0,1856,1813
"בני עי""ש",1066,2020-08-16,34,25,0,1866,1822
"בני עי""ש",1066,2020-08-17,34,25,0,1899,1852
"בני עי""ש",1066,2020-08-18,34,25,0,1914,1867
"בני עי""ש",1066,2020-08-19,34,26,0,1922,1875
"בני עי""ש",1066,2020-08-20,34,29,0,1948,1898
"בני עי""ש",1066,2020-08-21,35,30,0,1965,1915
"בני עי""ש",1066,2020-08-22,35,31,0,1988,1937
"בני עי""ש",1066,2020-08-23,35,31,0,1992,1940
"בני עי""ש",1066,2020-08-24,36,31,0,2009,1956
"בני עי""ש",1066,2020-08-25,38,31,0,2042,1988
"בני עי""ש",1066,2020-08-26,39,32,0,2061,2006
"בני עי""ש",1066,2020-08-27,39,32,0,2097,2038
"בני עי""ש",1066,2020-08-28,39,32,0,2111,2052
"בני עי""ש",1066,2020-08-29,39,32,0,2113,2054
"בני עי""ש",1066,2020-08-30,39,32,0,2115,2056
"בני עי""ש",1066,2020-08-31,41,32,0,2144,2084
"בני עי""ש",1066,2020-09-01,41,32,0,2163,2103
"בני עי""ש",1066,2020-09-02,42,32,0,2175,2115
"בני עי""ש",1066,2020-09-03,42,33,0,2204,2144
"בני עי""ש",1066,2020-09-04,42,33,0,2221,2160
"בני עי""ש",1066,2020-09-05,42,33,0,2225,2164
"בני עי""ש",1066,2020-09-06,42,34,0,2229,2167
"בני עי""ש",1066,2020-09-07,43,35,0,2263,2200
"בני עי""ש",1066,2020-09-08,45,36,0,2286,2223
"בני עי""ש",1066,2020-09-09,47,36,0,2299,2236
"בני עי""ש",1066,2020-09-10,48,37,0,2332,2269
"בני עי""ש",1066,2020-09-11,49,37,0,2373,2309
"בני עי""ש",1066,2020-09-12,52,38,0,2388,2324
"בני עי""ש",1066,2020-09-13,53,38,0,2402,2335
"בני עי""ש",1066,2020-09-14,53,38,0,2414,2346
"בני עי""ש",1066,2020-09-15,57,38,0,2467,2399
"בני עי""ש",1066,2020-09-16,59,40,0,2492,2421
"בני עי""ש",1066,2020-09-17,62,41,0,2532,2460
"בני עי""ש",1066,2020-09-18,65,43,0,2557,2485
"בני עי""ש",1066,2020-09-19,67,45,0,2591,2519
"בני עי""ש",1066,2020-09-20,67,46,0,2602,2528
"בני עי""ש",1066,2020-09-21,69,47,0,2616,2542
"בני עי""ש",1066,2020-09-22,73,48,0,2678,2603
"בני עי""ש",1066,2020-09-23,78,51,0,2702,2625
"בני עי""ש",1066,2020-09-24,83,53,0,2751,2673
"בני עי""ש",1066,2020-09-25,86,54,0,2785,2706
"בני עי""ש",1066,2020-09-26,94,57,0,3082,3001
"בני עי""ש",1066,2020-09-27,95,60,0,3103,3022
"בני עי""ש",1066,2020-09-28,97,61,0,3112,3031
"בני עי""ש",1066,2020-09-29,98,62,0,3132,3048
"בני עי""ש",1066,2020-09-30,102,63,0,3177,3090
"בני עי""ש",1066,2020-10-01,107,66,0,3230,3141
"בני עי""ש",1066,2020-10-02,111,66,0,3271,3179
"בני עי""ש",1066,2020-10-03,111,69,0,3299,3207
"בני עי""ש",1066,2020-10-04,111,75,0,3309,3217
"בני עי""ש",1066,2020-10-05,114,77,0,3360,3265
"בני עי""ש",1066,2020-10-06,117,80,0,3405,3307
"בני עי""ש",1066,2020-10-07,117,82,0,3449,3348
"בני עי""ש",1066,2020-10-08,119,85,0,3482,3378
"בני עי""ש",1066,2020-10-09,120,86,0,3503,3395
"בני עי""ש",1066,2020-10-10,120,89,0,3514,3405
"בני עי""ש",1066,2020-10-11,122,97,0,3536,3425
"בני עי""ש",1066,2020-10-12,124,101,0,3588,3471
"בני עי""ש",1066,2020-10-13,125,106,0,3614,3496
"בני עי""ש",1066,2020-10-14,126,110,0,3647,3525
"בני עי""ש",1066,2020-10-15,127,112,0,3679,3556
"בני עי""ש",1066,2020-10-16,130,113,0,3717,3593
"בני עי""ש",1066,2020-10-17,131,113,0,3731,3607
"בני עי""ש",1066,2020-10-18,131,115,0,3778,3653
"בני עי""ש",1066,2020-10-19,131,115,0,3807,3682
"בני עי""ש",1066,2020-10-20,131,116,0,3839,3713
"בני עי""ש",1066,2020-10-21,131,121,0,3866,3736
"בני עי""ש",1066,2020-10-22,131,122,0,3897,3766
"בני עי""ש",1066,2020-10-23,131,124,0,3924,3792
"בני עי""ש",1066,2020-10-24,131,125,0,4020,3887
"בני עי""ש",1066,2020-10-25,131,128,0,4032,3899
"בני עי""ש",1066,2020-10-26,131,129,0,4071,3938
"בני עי""ש",1066,2020-10-27,131,129,0,4097,3963
"בני עי""ש",1066,2020-10-28,131,129,0,4116,3982
"בני עי""ש",1066,2020-10-29,131,130,0,4149,4013
"בני עי""ש",1066,2020-10-30,131,130,0,4182,4046
"בני עי""ש",1066,2020-10-31,131,130,0,4243,4107
"בני עי""ש",1066,2020-11-01,131,130,0,4253,4117
"בני עי""ש",1066,2020-11-02,131,130,0,4278,4142
"בני עי""ש",1066,2020-11-03,131,130,0,4324,4187
"בני עי""ש",1066,2020-11-04,131,130,0,4343,4206
"בני עי""ש",1066,2020-11-05,131,130,0,4372,4233
"בני עי""ש",1066,2020-11-06,131,130,0,4401,4262
"בני עי""ש",1066,2020-11-07,131,130,0,4456,4317
"בני עי""ש",1066,2020-11-08,131,130,0,4466,4327
"בני עי""ש",1066,2020-11-09,131,130,0,4502,4363
"בני עי""ש",1066,2020-11-10,131,130,0,4542,4402
"בני עי""ש",1066,2020-11-11,131,130,0,4602,4462
"בני עי""ש",1066,2020-11-12,131,130,0,4648,4506
"בני עי""ש",1066,2020-11-13,131,130,0,4675,4533
"בני עי""ש",1066,2020-11-14,131,130,0,4727,4585
"בני עי""ש",1066,2020-11-15,135,130,0,4749,4607
"בני עי""ש",1066,2020-11-16,135,130,0,4793,4651
"בני עי""ש",1066,2020-11-17,136,130,0,4860,4718
"בני עי""ש",1066,2020-11-18,136,130,<15,4915,4773
"בני עי""ש",1066,2020-11-19,137,130,<15,4972,4827
"בני עי""ש",1066,2020-11-20,137,130,<15,5002,4857
"בני עי""ש",1066,2020-11-21,138,130,<15,5043,4897
"בני עי""ש",1066,2020-11-22,140,130,<15,5097,4950
"בני עי""ש",1066,2020-11-23,141,131,<15,5145,4995
"בני עי""ש",1066,2020-11-24,141,132,<15,5239,5088
"בני עי""ש",1066,2020-11-25,141,133,<15,5290,5136
"בני עי""ש",1066,2020-11-26,142,133,<15,5325,5170
"בני עי""ש",1066,2020-11-27,143,133,<15,5377,5221
"בני עי""ש",1066,2020-11-28,143,135,<15,5395,5238
"בני עי""ש",1066,2020-11-29,146,135,<15,5468,5309
"בני עי""ש",1066,2020-11-30,147,136,<15,5543,5380
"בני עי""ש",1066,2020-12-01,147,138,<15,5650,5485
"בני עי""ש",1066,2020-12-02,148,138,<15,5678,5512
"בני עי""ש",1066,2020-12-03,148,138,<15,5719,5552
"בני עי""ש",1066,2020-12-04,148,138,<15,5763,5593
"בני עי""ש",1066,2020-12-05,148,139,<15,5777,5607
"בני עי""ש",1066,2020-12-06,148,139,<15,5799,5628
"בני עי""ש",1066,2020-12-07,148,139,<15,5858,5684
"בני עי""ש",1066,2020-12-08,150,141,<15,5912,5737
"בני עי""ש",1066,2020-12-09,151,144,<15,5973,5797
"בני עי""ש",1066,2020-12-10,151,145,<15,6018,5841
"בני עי""ש",1066,2020-12-11,153,145,<15,6086,5908
"בני עי""ש",1066,2020-12-12,154,146,<15,6111,5933
"בני עי""ש",1066,2020-12-13,154,146,<15,6148,5969
"בני עי""ש",1066,2020-12-14,154,146,<15,6204,6024
"בני עי""ש",1066,2020-12-15,155,146,<15,6259,6079
בנימינה-גבעת עדה,9800,2020-03-11,0,0,0,0,0
בנימינה-גבעת עדה,9800,2020-03-12,0,0,0,0,0
בנימינה-גבעת עדה,9800,2020-03-13,0,0,0,0,0
בנימינה-גבעת עדה,9800,2020-03-14,0,0,0,0,0
בנימינה-גבעת עדה,9800,2020-03-15,0,0,0,<15,<15
בנימינה-גבעת עדה,9800,2020-03-16,0,0,0,<15,<15
בנימינה-גבעת עדה,9800,2020-03-17,0,0,0,<15,<15
בנימינה-גבעת עדה,9800,2020-03-18,0,0,0,<15,<15
בנימינה-גבעת עדה,9800,2020-03-19,0,0,0,<15,<15
בנימינה-גבעת עדה,9800,2020-03-20,0,0,0,16,16
בנימינה-גבעת עדה,9800,2020-03-21,0,0,0,16,16
בנימינה-גבעת עדה,9800,2020-03-22,0,0,0,20,20
בנימינה-גבעת עדה,9800,2020-03-23,0,0,0,24,24
בנימינה-גבעת עדה,9800,2020-03-24,0,0,0,30,30
בנימינה-גבעת עדה,9800,2020-03-25,0,0,0,36,36
בנימינה-גבעת עדה,9800,2020-03-26,0,0,0,40,40
בנימינה-גבעת עדה,9800,2020-03-27,0,0,0,45,45
בנימינה-גבעת עדה,9800,2020-03-28,0,0,0,49,49
בנימינה-גבעת עדה,9800,2020-03-29,<15,0,0,62,62
בנימינה-גבעת עדה,9800,2020-03-30,<15,0,0,69,69
בנימינה-גבעת עדה,9800,2020-03-31,<15,0,0,85,85
בנימינה-גבעת עדה,9800,2020-04-01,<15,0,0,95,95
בנימינה-גבעת עדה,9800,2020-04-02,<15,0,0,112,112
בנימינה-גבעת עדה,9800,2020-04-03,<15,0,0,118,118
בנימינה-גבעת עדה,9800,2020-04-04,<15,0,0,122,122
בנימינה-גבעת עדה,9800,2020-04-05,<15,0,0,128,128
בנימינה-גבעת עדה,9800,2020-04-06,<15,0,0,142,142
בנימינה-גבעת עדה,9800,2020-04-07,<15,0,0,148,148
בנימינה-גבעת עדה,9800,2020-04-08,<15,0,0,152,152
בנימינה-גבעת עדה,9800,2020-04-09,<15,0,0,155,155
בנימינה-גבעת עדה,9800,2020-04-10,<15,0,0,156,156
בנימינה-גבעת עדה,9800,2020-04-11,<15,0,0,160,159
בנימינה-גבעת עדה,9800,2020-04-12,<15,0,0,164,163
בנימינה-גבעת עדה,9800,2020-04-13,<15,0,0,168,166
בנימינה-גבעת עדה,9800,2020-04-14,<15,0,0,174,171
בנימינה-גבעת עדה,9800,2020-04-15,<15,0,0,181,177
בנימינה-גבעת עדה,9800,2020-04-16,<15,<15,0,186,180
בנימינה-גבעת עדה,9800,2020-04-17,<15,<15,0,188,182
בנימינה-גבעת עדה,9800,2020-04-18,<15,<15,0,189,183
בנימינה-גבעת עדה,9800,2020-04-19,<15,<15,0,195,189
בנימינה-גבעת עדה,9800,2020-04-20,<15,<15,0,214,208
בנימינה-גבעת עדה,9800,2020-04-21,<15,<15,0,228,222
בנימינה-גבעת עדה,9800,2020-04-22,<15,<15,0,234,228
בנימינה-גבעת עדה,9800,2020-04-23,<15,<15,0,239,233
בנימינה-גבעת עדה,9800,2020-04-24,<15,<15,0,243,237
בנימינה-גבעת עדה,9800,2020-04-25,<15,<15,0,246,240
בנימינה-גבעת עדה,9800,2020-04-26,<15,<15,0,252,246
בנימינה-גבעת עדה,9800,2020-04-27,<15,<15,0,359,353
בנימינה-גבעת עדה,9800,2020-04-28,<15,<15,0,368,362
בנימינה-גבעת עדה,9800,2020-04-29,<15,<15,0,374,368
בנימינה-גבעת עדה,9800,2020-04-30,<15,<15,0,390,384
בנימינה-גבעת עדה,9800,2020-05-01,<15,<15,0,397,391
בנימינה-גבעת עדה,9800,2020-05-02,<15,<15,0,417,411
בנימינה-גבעת עדה,9800,2020-05-03,<15,<15,0,468,462
בנימינה-גבעת עדה,9800,2020-05-04,<15,<15,0,484,478
בנימינה-גבעת עדה,9800,2020-05-05,<15,<15,0,492,486
בנימינה-גבעת עדה,9800,2020-05-06,<15,<15,0,498,492
בנימינה-גבעת עדה,9800,2020-05-07,<15,<15,0,502,496
בנימינה-גבעת עדה,9800,2020-05-08,<15,<15,0,530,524
בנימינה-גבעת עדה,9800,2020-05-09,<15,<15,0,535,529
בנימינה-גבעת עדה,9800,2020-05-10,<15,<15,0,609,603
בנימינה-גבעת עדה,9800,2020-05-11,<15,<15,0,659,653
בנימינה-גבעת עדה,9800,2020-05-12,<15,<15,0,668,662
בנימינה-גבעת עדה,9800,2020-05-13,<15,<15,0,670,664
בנימינה-גבעת עדה,9800,2020-05-14,<15,<15,0,676,670
בנימינה-גבעת עדה,9800,2020-05-15,<15,<15,0,685,679
בנימינה-גבעת עדה,9800,2020-05-16,<15,<15,0,686,680
בנימינה-גבעת עדה,9800,2020-05-17,<15,<15,0,688,682
בנימינה-גבעת עדה,9800,2020-05-18,<15,<15,0,694,688
בנימינה-גבעת עדה,9800,2020-05-19,<15,<15,0,698,692
בנימינה-גבעת עדה,9800,2020-05-20,<15,<15,0,705,699
בנימינה-גבעת עדה,9800,2020-05-21,<15,<15,0,709,703
בנימינה-גבעת עדה,9800,2020-05-22,<15,<15,0,711,705
בנימינה-גבעת עדה,9800,2020-05-23,<15,<15,0,712,706
בנימינה-גבעת עדה,9800,2020-05-24,<15,<15,0,712,706
בנימינה-גבעת עדה,9800,2020-05-25,<15,<15,0,717,711
בנימינה-גבעת עדה,9800,2020-05-26,<15,<15,0,720,714
בנימינה-גבעת עדה,9800,2020-05-27,<15,<15,0,724,718
בנימינה-גבעת עדה,9800,2020-05-28,<15,<15,0,729,723
בנימינה-גבעת עדה,9800,2020-05-29,<15,<15,0,731,725
בנימינה-גבעת עדה,9800,2020-05-30,<15,<15,0,734,728
בנימינה-גבעת עדה,9800,2020-05-31,<15,<15,0,737,731
בנימינה-גבעת עדה,9800,2020-06-01,<15,<15,0,740,734
בנימינה-גבעת עדה,9800,2020-06-02,<15,<15,0,750,744
בנימינה-גבעת עדה,9800,2020-06-03,<15,<15,0,772,766
בנימינה-גבעת עדה,9800,2020-06-04,<15,<15,0,785,779
בנימינה-גבעת עדה,9800,2020-06-05,<15,<15,0,803,797
בנימינה-גבעת עדה,9800,2020-06-06,<15,<15,0,817,811
בנימינה-גבעת עדה,9800,2020-06-07,<15,<15,0,842,836
בנימינה-גבעת עדה,9800,2020-06-08,<15,<15,0,856,850
בנימינה-גבעת עדה,9800,2020-06-09,<15,<15,0,886,880
בנימינה-גבעת עדה,9800,2020-06-10,<15,<15,0,943,937
בנימינה-גבעת עדה,9800,2020-06-11,<15,<15,0,954,948
בנימינה-גבעת עדה,9800,2020-06-12,<15,<15,0,966,959
בנימינה-גבעת עדה,9800,2020-06-13,<15,<15,0,976,969
בנימינה-גבעת עדה,9800,2020-06-14,<15,<15,0,995,988
בנימינה-גבעת עדה,9800,2020-06-15,<15,<15,0,1023,1015
בנימינה-גבעת עדה,9800,2020-06-16,<15,<15,0,1051,1043
בנימינה-גבעת עדה,9800,2020-06-17,<15,<15,0,1078,1070
בנימינה-גבעת עדה,9800,2020-06-18,<15,<15,0,1104,1096
בנימינה-גבעת עדה,9800,2020-06-19,<15,<15,0,1109,1101
בנימינה-גבעת עדה,9800,2020-06-20,<15,<15,0,1117,1109
בנימינה-גבעת עדה,9800,2020-06-21,<15,<15,0,1129,1121
בנימינה-גבעת עדה,9800,2020-06-22,<15,<15,0,1166,1158
בנימינה-גבעת עדה,9800,2020-06-23,<15,<15,0,1186,1177
בנימינה-גבעת עדה,9800,2020-06-24,<15,<15,0,1203,1193
בנימינה-גבעת עדה,9800,2020-06-25,<15,<15,0,1331,1321
